Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
7.252525252525253,530.7070707070707,0.006598062371491275,kriging,,,spherical,0.0
7.353535353535354,530.7070707070707,0.006606391516645152,kriging,,,spherical,0.0
7.454545454545454,530.7070707070707,0.006615389667480192,kriging,,,spherical,0.0
7.555555555555555,530.7070707070707,0.006625060666446404,kriging,,,spherical,0.0
7.656565656565657,530.7070707070707,0.0066354081746821825,kriging,,,spherical,0.0
7.757575757575758,530.7070707070707,0.006646435595215228,kriging,,,spherical,0.0
7.858585858585858,530.7070707070707,0.00665814599683684,kriging,,,spherical,0.0
7.959595959595959,530.7070707070707,0.006670542039568655,kriging,,,spherical,0.0
8.06060606060606,530.7070707070707,0.0066836259026195515,kriging,,,spherical,0.0
8.161616161616163,530.7070707070707,0.00669739921569376,kriging,,,spherical,0.0
8.262626262626263,530.7070707070707,0.006711862994460331,kriging,,,spherical,0.0
8.363636363636363,530.7070707070707,0.006727017580928432,kriging,,,spherical,0.0
8.464646464646464,530.7070707070707,0.006742862589395659,kriging,,,spherical,0.0
8.565656565656566,530.7070707070707,0.006759396858547309,kriging,,,spherical,0.0
8.666666666666668,530.7070707070707,0.006776618410186755,kriging,,,spherical,0.0
8.767676767676768,530.7070707070707,0.006794524414972688,kriging,,,spherical,0.0
8.868686868686869,530.7070707070707,0.006813111165429855,kriging,,,spherical,0.0
8.969696969696969,530.7070707070707,0.0068323740563894855,kriging,,,spherical,0.0
9.070707070707071,530.7070707070707,0.006852307572905645,kriging,,,spherical,0.0
9.171717171717171,530.7070707070707,0.006872905285586898,kriging,,,spherical,0.0
9.272727272727273,530.7070707070707,0.0068941598531816585,kriging,,,spherical,0.0
9.373737373737374,530.7070707070707,0.0069160630321615174,kriging,,,spherical,0.0
9.474747474747474,530.7070707070707,0.006938605692961964,kriging,,,spherical,0.0
9.575757575757574,530.7070707070707,0.006961777842465907,kriging,,,spherical,0.0
9.676767676767676,530.7070707070707,0.006985568652252025,kriging,,,spherical,0.0
9.777777777777779,530.7070707070707,0.007009966492079483,kriging,,,spherical,0.0
9.878787878787879,530.7070707070707,0.007034958968041543,kriging,,,spherical,0.0
