Time,Temperature,delta_R_sigma,technique,kernel,smooth,variogram_model,nugget
9.272727272727273,460.0,0.020283482874218193,kriging,,,spherical,0.0
9.373737373737374,460.0,0.02069364014783091,kriging,,,spherical,0.0
9.474747474747474,460.0,0.021037037913646826,kriging,,,spherical,0.0
9.575757575757574,460.0,0.021316488542693423,kriging,,,spherical,0.0
9.676767676767676,460.0,0.021534147261707878,kriging,,,spherical,0.0
9.777777777777779,460.0,0.021691617325584837,kriging,,,spherical,0.0
9.878787878787879,460.0,0.021790022597912368,kriging,,,spherical,0.0
9.97979797979798,460.0,0.02183005548054226,kriging,,,spherical,0.0
10.080808080808081,460.0,0.021812005056933943,kriging,,,spherical,0.0
10.181818181818182,460.0,0.021735768162423747,kriging,,,spherical,0.0
10.282828282828282,460.0,0.021600844424869845,kriging,,,spherical,0.0
10.383838383838384,460.0,0.021406314827967596,kriging,,,spherical,0.0
10.484848484848484,460.0,0.02115080178282095,kriging,,,spherical,0.0
10.585858585858587,460.0,0.0208324067763761,kriging,,,spherical,0.0
10.686868686868687,460.0,0.020448619024474157,kriging,,,spherical,0.0
10.787878787878787,460.0,0.01999618459985739,kriging,,,spherical,0.0
10.88888888888889,460.0,0.019470919198457733,kriging,,,spherical,0.0
10.98989898989899,460.0,0.018867437128683294,kriging,,,spherical,0.0
11.09090909090909,460.0,0.018178750471655673,kriging,,,spherical,0.0
11.191919191919192,460.0,0.017395657747566066,kriging,,,spherical,0.0
11.292929292929292,460.0,0.01650577311152137,kriging,,,spherical,0.0
11.393939393939394,460.0,0.015491902050025425,kriging,,,spherical,0.0
11.494949494949495,460.0,0.014329132099222227,kriging,,,spherical,0.0
11.595959595959595,460.0,0.012979123233624278,kriging,,,spherical,0.0
11.696969696969697,460.0,0.011377359456307206,kriging,,,spherical,0.0
11.797979797979798,460.0,0.00939844191532179,kriging,,,spherical,0.0
11.8989898989899,460.0,0.00672054022087175,kriging,,,spherical,0.0
12.0,460.0,0.0,kriging,,,spherical,0.0
2.0,461.4141414141414,0.03290519731869665,kriging,,,spherical,0.0
2.101010101010101,461.4141414141414,0.032770936613834525,kriging,,,spherical,0.0
2.202020202020202,461.4141414141414,0.03262916640468711,kriging,,,spherical,0.0
2.303030303030303,461.4141414141414,0.032479731241244064,kriging,,,spherical,0.0
2.404040404040404,461.4141414141414,0.03232246699495766,kriging,,,spherical,0.0
2.505050505050505,461.4141414141414,0.03215720337787601,kriging,,,spherical,0.0
2.606060606060606,461.4141414141414,0.03198376666371752,kriging,,,spherical,0.0
2.707070707070707,461.4141414141414,0.0318019826584252,kriging,,,spherical,0.0
2.808080808080808,461.4141414141414,0.03161167997608646,kriging,,,spherical,0.0
2.909090909090909,461.4141414141414,0.03141269368591778,kriging,,,spherical,0.0
3.0101010101010104,461.4141414141414,0.031204869407462272,kriging,,,spherical,0.0
3.111111111111111,461.4141414141414,0.03098806794437274,kriging,,,spherical,0.0
3.212121212121212,461.4141414141414,0.030762170562244884,kriging,,,spherical,0.0
3.313131313131313,461.4141414141414,0.030527085032901465,kriging,,,spherical,0.0
3.4141414141414144,461.4141414141414,0.030282752586100005,kriging,,,spherical,0.0
3.515151515151515,461.4141414141414,0.03002915592931753,kriging,,,spherical,0.0
3.616161616161616,461.4141414141414,0.029766328516026685,kriging,,,spherical,0.0
3.717171717171717,461.4141414141414,0.029494365260915076,kriging,,,spherical,0.0
3.8181818181818183,461.4141414141414,0.029213434913842703,kriging,,,spherical,0.0
3.919191919191919,461.4141414141414,0.028923794308294566,kriging,,,spherical,0.0
4.020202020202021,461.4141414141414,0.028625804687526853,kriging,,,spherical,0.0
4.121212121212121,461.4141414141414,0.028319950271969412,kriging,,,spherical,0.0
4.222222222222222,461.4141414141414,0.028006859149599,kriging,,,spherical,0.0
4.3232323232323235,461.4141414141414,0.027687326425962333,kriging,,,spherical,0.0
4.424242424242424,461.4141414141414,0.027362339334420487,kriging,,,spherical,0.0
4.525252525252525,461.4141414141414,0.027033103644972557,kriging,,,spherical,0.0
4.626262626262626,461.4141414141414,0.02670107018126359,kriging,,,spherical,0.0
4.727272727272727,461.4141414141414,0.026367959519972367,kriging,,,spherical,0.0
4.828282828282829,461.4141414141414,0.026035781977539363,kriging,,,spherical,0.0
4.929292929292929,461.4141414141414,0.025706848795104,kriging,,,spherical,0.0
5.03030303030303,461.4141414141414,0.025383769095725407,kriging,,,spherical,0.0
5.1313131313131315,461.4141414141414,0.025069425914324043,kriging,,,spherical,0.0
5.232323232323232,461.4141414141414,0.024766923774213516,kriging,,,spherical,0.0
5.333333333333334,461.4141414141414,0.02447933665546163,kriging,,,spherical,0.0
5.434343434343434,461.4141414141414,0.02420978059507877,kriging,,,spherical,0.0
5.5353535353535355,461.4141414141414,0.023961683921656932,kriging,,,spherical,0.0
5.636363636363637,461.4141414141414,0.0237380956094573,kriging,,,spherical,0.0
5.737373737373737,461.4141414141414,0.02354144489145003,kriging,,,spherical,0.0
5.838383838383838,461.4141414141414,0.02337331889075963,kriging,,,spherical,0.0
5.9393939393939394,461.4141414141414,0.023234280391825752,kriging,,,spherical,0.0
6.040404040404041,461.4141414141414,0.0231237606005556,kriging,,,spherical,0.0
6.141414141414141,461.4141414141414,0.02304005384443785,kriging,,,spherical,0.0
6.242424242424242,461.4141414141414,0.02298042510385261,kriging,,,spherical,0.0
6.343434343434343,461.4141414141414,0.02294132118004652,kriging,,,spherical,0.0
6.444444444444445,461.4141414141414,0.022918658308542388,kriging,,,spherical,0.0
6.545454545454545,461.4141414141414,0.022908148435651293,kriging,,,spherical,0.0
6.646464646464646,461.4141414141414,0.02290562533642829,kriging,,,spherical,0.0
6.747474747474747,461.4141414141414,0.02290733869872998,kriging,,,spherical,0.0
6.848484848484849,461.4141414141414,0.022910195300575018,kriging,,,spherical,0.0
6.94949494949495,461.4141414141414,0.02291193727729104,kriging,,,spherical,0.0
7.05050505050505,461.4141414141414,0.02291125535284033,kriging,,,spherical,0.0
7.151515151515151,461.4141414141414,0.02290783880605102,kriging,,,spherical,0.0
7.252525252525253,461.4141414141414,0.022902364439193378,kriging,,,spherical,0.0
7.353535353535354,461.4141414141414,0.022896425452631083,kriging,,,spherical,0.0
7.454545454545454,461.4141414141414,0.022892399833080418,kriging,,,spherical,0.0
7.555555555555555,461.4141414141414,0.022893258505862293,kriging,,,spherical,0.0
7.656565656565657,461.4141414141414,0.022902317464449286,kriging,,,spherical,0.0
7.757575757575758,461.4141414141414,0.022922945736059068,kriging,,,spherical,0.0
7.858585858585858,461.4141414141414,0.022958251181687192,kriging,,,spherical,0.0
7.959595959595959,461.4141414141414,0.023010775846107924,kriging,,,spherical,0.0
8.06060606060606,461.4141414141414,0.02308223786434453,kriging,,,spherical,0.0
8.161616161616163,461.4141414141414,0.02317335430551857,kriging,,,spherical,0.0
8.262626262626263,461.4141414141414,0.02328376777352166,kriging,,,spherical,0.0
8.363636363636363,461.4141414141414,0.02341208162928721,kriging,,,spherical,0.0
8.464646464646464,461.4141414141414,0.023555989693091386,kriging,,,spherical,0.0
8.565656565656566,461.4141414141414,0.023712471967436644,kriging,,,spherical,0.0
8.666666666666668,461.4141414141414,0.023878021843420524,kriging,,,spherical,0.0
8.767676767676768,461.4141414141414,0.024048872572184497,kriging,,,spherical,0.0
8.868686868686869,461.4141414141414,0.024221198905070865,kriging,,,spherical,0.0
8.969696969696969,461.4141414141414,0.024391280109970905,kriging,,,spherical,0.0
9.070707070707071,461.4141414141414,0.024555620013260823,kriging,,,spherical,0.0
9.171717171717171,461.4141414141414,0.02471102661179722,kriging,,,spherical,0.0
9.272727272727273,461.4141414141414,0.024854657777177762,kriging,,,spherical,0.0
9.373737373737374,461.4141414141414,0.024984041102358745,kriging,,,spherical,0.0
9.474747474747474,461.4141414141414,0.025097075808017833,kriging,,,spherical,0.0
9.575757575757574,461.4141414141414,0.025192023591149026,kriging,,,spherical,0.0
9.676767676767676,461.4141414141414,0.025267493928341447,kriging,,,spherical,0.0
9.777777777777779,461.4141414141414,0.025322427991455572,kriging,,,spherical,0.0
9.878787878787879,461.4141414141414,0.02535608416829858,kriging,,,spherical,0.0
9.97979797979798,461.4141414141414,0.02536802726102608,kriging,,,spherical,0.0
10.080808080808081,461.4141414141414,0.02535812274692426,kriging,,,spherical,0.0
10.181818181818182,461.4141414141414,0.02532653698174101,kriging,,,spherical,0.0
10.282828282828282,461.4141414141414,0.025273743841587048,kriging,,,spherical,0.0
10.383838383838384,461.4141414141414,0.025200537966376835,kriging,,,spherical,0.0
10.484848484848484,461.4141414141414,0.02510805441308289,kriging,,,spherical,0.0
10.585858585858587,461.4141414141414,0.024997794074047303,kriging,,,spherical,0.0
10.686868686868687,461.4141414141414,0.02487165358358654,kriging,,,spherical,0.0
10.787878787878787,461.4141414141414,0.024731957544686514,kriging,,,spherical,0.0
10.88888888888889,461.4141414141414,0.024581489689439948,kriging,,,spherical,0.0
10.98989898989899,461.4141414141414,0.024423518015521787,kriging,,,spherical,0.0
11.09090909090909,461.4141414141414,0.02426180707834769,kriging,,,spherical,0.0
11.191919191919192,461.4141414141414,0.02410060868376207,kriging,,,spherical,0.0
11.292929292929292,461.4141414141414,0.023944620673950756,kriging,,,spherical,0.0
11.393939393939394,461.4141414141414,0.02379890307227177,kriging,,,spherical,0.0
11.494949494949495,461.4141414141414,0.02366874253743687,kriging,,,spherical,0.0
11.595959595959595,461.4141414141414,0.023559460872822766,kriging,,,spherical,0.0
11.696969696969697,461.4141414141414,0.023476171771235694,kriging,,,spherical,0.0
11.797979797979798,461.4141414141414,0.02342350144583923,kriging,,,spherical,0.0
11.8989898989899,461.4141414141414,0.02340530103822367,kriging,,,spherical,0.0
12.0,461.4141414141414,0.023424387891445204,kriging,,,spherical,0.0
2.0,462.82828282828285,0.03363556626553746,kriging,,,spherical,0.0
2.101010101010101,462.82828282828285,0.03356613085322913,kriging,,,spherical,0.0
2.202020202020202,462.82828282828285,0.03349294672340359,kriging,,,spherical,0.0
2.303030303030303,462.82828282828285,0.03341612962234442,kriging,,,spherical,0.0
2.404040404040404,462.82828282828285,0.033335793181996254,kriging,,,spherical,0.0
2.505050505050505,462.82828282828285,0.03325205118754981,kriging,,,spherical,0.0
2.606060606060606,462.82828282828285,0.033165019830694996,kriging,,,spherical,0.0
2.707070707070707,462.82828282828285,0.033074819942774454,kriging,,,spherical,0.0
2.808080808080808,462.82828282828285,0.03298157919922861,kriging,,,spherical,0.0
2.909090909090909,462.82828282828285,0.03288543428345263,kriging,,,spherical,0.0
3.0101010101010104,462.82828282828285,0.03278653299443366,kriging,,,spherical,0.0
3.111111111111111,462.82828282828285,0.03268503627826821,kriging,,,spherical,0.0
3.212121212121212,462.82828282828285,0.03258112015885535,kriging,,,spherical,0.0
3.313131313131313,462.82828282828285,0.03247497753773386,kriging,,,spherical,0.0
3.4141414141414144,462.82828282828285,0.03236681982723175,kriging,,,spherical,0.0
3.515151515151515,462.82828282828285,0.03225687837493545,kriging,,,spherical,0.0
3.616161616161616,462.82828282828285,0.03214540563113882,kriging,,,spherical,0.0
3.717171717171717,462.82828282828285,0.032032676004675444,kriging,,,spherical,0.0
3.8181818181818183,462.82828282828285,0.03191898634674648,kriging,,,spherical,0.0
3.919191919191919,462.82828282828285,0.03180465599754232,kriging,,,spherical,0.0
4.020202020202021,462.82828282828285,0.031690026327263546,kriging,,,spherical,0.0
4.121212121212121,462.82828282828285,0.03157545970236726,kriging,,,spherical,0.0
4.222222222222222,462.82828282828285,0.031461337810419494,kriging,,,spherical,0.0
4.3232323232323235,462.82828282828285,0.03134805928384416,kriging,,,spherical,0.0
4.424242424242424,462.82828282828285,0.031236036575183302,kriging,,,spherical,0.0
4.525252525252525,462.82828282828285,0.031125692055220183,kriging,,,spherical,0.0
4.626262626262626,462.82828282828285,0.031017453331273422,kriging,,,spherical,0.0
4.727272727272727,462.82828282828285,0.03091174781658385,kriging,,,spherical,0.0
4.828282828282829,462.82828282828285,0.030808996622853725,kriging,,,spherical,0.0
4.929292929292929,462.82828282828285,0.030709607895745686,kriging,,,spherical,0.0
5.03030303030303,462.82828282828285,0.030613969765611353,kriging,,,spherical,0.0
5.1313131313131315,462.82828282828285,0.030522443139899776,kriging,,,spherical,0.0
5.232323232323232,462.82828282828285,0.03043535461546775,kriging,,,spherical,0.0
5.333333333333334,462.82828282828285,0.03035298983327663,kriging,,,spherical,0.0
5.434343434343434,462.82828282828285,0.030275587628975507,kriging,,,spherical,0.0
5.5353535353535355,462.82828282828285,0.030203335344824882,kriging,,,spherical,0.0
5.636363636363637,462.82828282828285,0.030136365656142954,kriging,,,spherical,0.0
5.737373737373737,462.82828282828285,0.03007473481018606,kriging,,,spherical,0.0
5.838383838383838,462.82828282828285,0.030018069448808627,kriging,,,spherical,0.0
5.9393939393939394,462.82828282828285,0.029966325048673702,kriging,,,spherical,0.0
6.040404040404041,462.82828282828285,0.029919580513438113,kriging,,,spherical,0.0
6.141414141414141,462.82828282828285,0.029877842078422274,kriging,,,spherical,0.0
6.242424242424242,462.82828282828285,0.029841052067118675,kriging,,,spherical,0.0
6.343434343434343,462.82828282828285,0.02980909918611968,kriging,,,spherical,0.0
6.444444444444445,462.82828282828285,0.029781829890679592,kriging,,,spherical,0.0
6.545454545454545,462.82828282828285,0.029759060265768886,kriging,,,spherical,0.0
6.646464646464646,462.82828282828285,0.029740587816986873,kriging,,,spherical,0.0
6.747474747474747,462.82828282828285,0.029726202556967164,kriging,,,spherical,0.0
6.848484848484849,462.82828282828285,0.029715696807163024,kriging,,,spherical,0.0
6.94949494949495,462.82828282828285,0.029708873209777522,kriging,,,spherical,0.0
7.05050505050505,462.82828282828285,0.02970555055461485,kriging,,,spherical,0.0
7.151515151515151,462.82828282828285,0.029705567162825675,kriging,,,spherical,0.0
7.252525252525253,462.82828282828285,0.029708781724250875,kriging,,,spherical,0.0
7.353535353535354,462.82828282828285,0.029715071646714036,kriging,,,spherical,0.0
7.454545454545454,462.82828282828285,0.029724329133239028,kriging,,,spherical,0.0
7.555555555555555,462.82828282828285,0.02973645534613687,kriging,,,spherical,0.0
7.656565656565657,462.82828282828285,0.029751353135462642,kriging,,,spherical,0.0
7.757575757575758,462.82828282828285,0.02976891889524727,kriging,,,spherical,0.0
7.858585858585858,462.82828282828285,0.029789034158086262,kriging,,,spherical,0.0
7.959595959595959,462.82828282828285,0.029811557543838445,kriging,,,spherical,0.0
8.06060606060606,462.82828282828285,0.029836317641367818,kriging,,,spherical,0.0
8.161616161616163,462.82828282828285,0.029863107326984353,kriging,,,spherical,0.0
8.262626262626263,462.82828282828285,0.029891679916393906,kriging,,,spherical,0.0
8.363636363636363,462.82828282828285,0.029921747418192764,kriging,,,spherical,0.0
8.464646464646464,462.82828282828285,0.02995298101760904,kriging,,,spherical,0.0
8.565656565656566,462.82828282828285,0.029985013781118584,kriging,,,spherical,0.0
8.666666666666668,462.82828282828285,0.03001744544665214,kriging,,,spherical,0.0
8.767676767676768,462.82828282828285,0.030049849059166023,kriging,,,spherical,0.0
8.868686868686869,462.82828282828285,0.03008177913322556,kriging,,,spherical,0.0
8.969696969696969,462.82828282828285,0.03011278097549747,kriging,,,spherical,0.0
9.070707070707071,462.82828282828285,0.030142400780015385,kriging,,,spherical,0.0
9.171717171717171,462.82828282828285,0.030170196114461572,kriging,,,spherical,0.0
9.272727272727273,462.82828282828285,0.030195746441317724,kriging,,,spherical,0.0
9.373737373737374,462.82828282828285,0.030218663357420548,kriging,,,spherical,0.0
9.474747474747474,462.82828282828285,0.03023860028293446,kriging,,,spherical,0.0
9.575757575757574,462.82828282828285,0.030255261380300415,kriging,,,spherical,0.0
9.676767676767676,462.82828282828285,0.0302684095306511,kriging,,,spherical,0.0
9.777777777777779,462.82828282828285,0.030277873236101233,kriging,,,spherical,0.0
9.878787878787879,462.82828282828285,0.030283552349177394,kriging,,,spherical,0.0
9.97979797979798,462.82828282828285,0.030285422554670014,kriging,,,spherical,0.0
10.080808080808081,462.82828282828285,0.030283538544696145,kriging,,,spherical,0.0
10.181818181818182,462.82828282828285,0.0302780358359859,kriging,,,spherical,0.0
10.282828282828282,462.82828282828285,0.030269131181265098,kriging,,,spherical,0.0
10.383838383838384,462.82828282828285,0.03025712152651127,kriging,,,spherical,0.0
10.484848484848484,462.82828282828285,0.030242381465532354,kriging,,,spherical,0.0
10.585858585858587,462.82828282828285,0.030225359145607533,kriging,,,spherical,0.0
10.686868686868687,462.82828282828285,0.030206570585647918,kriging,,,spherical,0.0
10.787878787878787,462.82828282828285,0.03018659238403197,kriging,,,spherical,0.0
10.88888888888889,462.82828282828285,0.030166052819012797,kriging,,,spherical,0.0
10.98989898989899,462.82828282828285,0.030145621381681562,kriging,,,spherical,0.0
11.09090909090909,462.82828282828285,0.030125996830158795,kriging,,,spherical,0.0
11.191919191919192,462.82828282828285,0.030107893912907184,kriging,,,spherical,0.0
11.292929292929292,462.82828282828285,0.030092028976225822,kriging,,,spherical,0.0
11.393939393939394,462.82828282828285,0.03007910474192167,kriging,,,spherical,0.0
11.494949494949495,462.82828282828285,0.030069794610220503,kriging,,,spherical,0.0
11.595959595959595,462.82828282828285,0.03006472690345912,kriging,,,spherical,0.0
11.696969696969697,462.82828282828285,0.0300644695108306,kriging,,,spherical,0.0
11.797979797979798,462.82828282828285,0.030069515416690305,kriging,,,spherical,0.0
11.8989898989899,462.82828282828285,0.03008026958931363,kriging,,,spherical,0.0
12.0,462.82828282828285,0.030097037670502806,kriging,,,spherical,0.0
2.0,464.24242424242425,0.034120660498033625,kriging,,,spherical,0.0
2.101010101010101,464.24242424242425,0.03410128416854256,kriging,,,spherical,0.0
2.202020202020202,464.24242424242425,0.03408016695712491,kriging,,,spherical,0.0
2.303030303030303,464.24242424242425,0.03405726982765411,kriging,,,spherical,0.0
2.404040404040404,464.24242424242425,0.03403256353583596,kriging,,,spherical,0.0
2.505050505050505,464.24242424242425,0.034006029945238506,kriging,,,spherical,0.0
2.606060606060606,464.24242424242425,0.03397768293385347,kriging,,,spherical,0.0
2.707070707070707,464.24242424242425,0.03394776123894246,kriging,,,spherical,0.0
2.808080808080808,464.24242424242425,0.03391647320930582,kriging,,,spherical,0.0
2.909090909090909,464.24242424242425,0.03388398788170351,kriging,,,spherical,0.0
3.0101010101010104,464.24242424242425,0.033850467506031184,kriging,,,spherical,0.0
3.111111111111111,464.24242424242425,0.0338160683645913,kriging,,,spherical,0.0
3.212121212121212,464.24242424242425,0.03378094148582023,kriging,,,spherical,0.0
3.313131313131313,464.24242424242425,0.033745233250456676,kriging,,,spherical,0.0
3.4141414141414144,464.24242424242425,0.03370908588852702,kriging,,,spherical,0.0
3.515151515151515,464.24242424242425,0.033672637866137126,kriging,,,spherical,0.0
3.616161616161616,464.24242424242425,0.033636024161903776,kriging,,,spherical,0.0
3.717171717171717,464.24242424242425,0.033599376433939836,kriging,,,spherical,0.0
3.8181818181818183,464.24242424242425,0.03356282307962541,kriging,,,spherical,0.0
3.919191919191919,464.24242424242425,0.03352648919194292,kriging,,,spherical,0.0
4.020202020202021,464.24242424242425,0.033490496417912956,kriging,,,spherical,0.0
4.121212121212121,464.24242424242425,0.033454962726607716,kriging,,,spherical,0.0
4.222222222222222,464.24242424242425,0.03342000209629961,kriging,,,spherical,0.0
4.3232323232323235,464.24242424242425,0.03338572413246624,kriging,,,spherical,0.0
4.424242424242424,464.24242424242425,0.03335223363054695,kriging,,,spherical,0.0
4.525252525252525,464.24242424242425,0.03331963009944439,kriging,,,spherical,0.0
4.626262626262626,464.24242424242425,0.033288007263684596,kriging,,,spherical,0.0
4.727272727272727,464.24242424242425,0.033257452563781195,kriging,,,spherical,0.0
4.828282828282829,464.24242424242425,0.03322804667557403,kriging,,,spherical,0.0
4.929292929292929,464.24242424242425,0.033199863070010285,kriging,,,spherical,0.0
5.03030303030303,464.24242424242425,0.03317296763489545,kriging,,,spherical,0.0
5.1313131313131315,464.24242424242425,0.0331474183794594,kriging,,,spherical,0.0
5.232323232323232,464.24242424242425,0.03312326524108578,kriging,,,spherical,0.0
5.333333333333334,464.24242424242425,0.033100550011192456,kriging,,,spherical,0.0
5.434343434343434,464.24242424242425,0.033079306394021825,kriging,,,spherical,0.0
5.5353535353535355,464.24242424242425,0.03305956020804153,kriging,,,spherical,0.0
5.636363636363637,464.24242424242425,0.03304132973485748,kriging,,,spherical,0.0
5.737373737373737,464.24242424242425,0.033024626215145514,kriging,,,spherical,0.0
5.838383838383838,464.24242424242425,0.033009454485303055,kriging,,,spherical,0.0
5.9393939393939394,464.24242424242425,0.03299581374254544,kriging,,,spherical,0.0
6.040404040404041,464.24242424242425,0.03298369842028774,kriging,,,spherical,0.0
6.141414141414141,464.24242424242425,0.03297309915015044,kriging,,,spherical,0.0
6.242424242424242,464.24242424242425,0.03296400378209853,kriging,,,spherical,0.0
6.343434343434343,464.24242424242425,0.03295639843034343,kriging,,,spherical,0.0
6.444444444444445,464.24242424242425,0.03295026850995381,kriging,,,spherical,0.0
6.545454545454545,464.24242424242425,0.03294559972782808,kriging,,,spherical,0.0
6.646464646464646,464.24242424242425,0.032942135770532746,kriging,,,spherical,0.0
6.747474747474747,464.24242424242425,0.03293941643649784,kriging,,,spherical,0.0
6.848484848484849,464.24242424242425,0.032937481959620644,kriging,,,spherical,0.0
6.94949494949495,464.24242424242425,0.032936370729598506,kriging,,,spherical,0.0
7.05050505050505,464.24242424242425,0.03293610619855016,kriging,,,spherical,0.0
7.151515151515151,464.24242424242425,0.03293669820323649,kriging,,,spherical,0.0
7.252525252525253,464.24242424242425,0.03293814414810959,kriging,,,spherical,0.0
7.353535353535354,464.24242424242425,0.03294043005332625,kriging,,,spherical,0.0
7.454545454545454,464.24242424242425,0.03294353147808897,kriging,,,spherical,0.0
7.555555555555555,464.24242424242425,0.032947414335363,kriging,,,spherical,0.0
7.656565656565657,464.24242424242425,0.03295203561882876,kriging,,,spherical,0.0
7.757575757575758,464.24242424242425,0.03295734406659558,kriging,,,spherical,0.0
7.858585858585858,464.24242424242425,0.03296328078851489,kriging,,,spherical,0.0
7.959595959595959,464.24242424242425,0.03296977988476669,kriging,,,spherical,0.0
8.06060606060606,464.24242424242425,0.032976769082714366,kriging,,,spherical,0.0
8.161616161616163,464.24242424242425,0.03298417041687768,kriging,,,spherical,0.0
8.262626262626263,464.24242424242425,0.03299190097339021,kriging,,,spherical,0.0
8.363636363636363,464.24242424242425,0.032999873715685156,kriging,,,spherical,0.0
8.464646464646464,464.24242424242425,0.03300799840264074,kriging,,,spherical,0.0
8.565656565656566,464.24242424242425,0.03301618260430317,kriging,,,spherical,0.0
8.666666666666668,464.24242424242425,0.033024332813891666,kriging,,,spherical,0.0
