Time,Temperature,Z_sigma,technique,kernel,smooth,variogram_model,nugget
3.111111111111111,595.7575757575758,4.7955610967937,kriging,,,exponential,0.0
3.212121212121212,595.7575757575758,4.79052166678669,kriging,,,exponential,0.0
3.313131313131313,595.7575757575758,4.786109754720029,kriging,,,exponential,0.0
3.4141414141414144,595.7575757575758,4.782316674631491,kriging,,,exponential,0.0
3.515151515151515,595.7575757575758,4.7791346727877455,kriging,,,exponential,0.0
3.616161616161616,595.7575757575758,4.776557039613243,kriging,,,exponential,0.0
3.717171717171717,595.7575757575758,4.774578203724724,kriging,,,exponential,0.0
3.8181818181818183,595.7575757575758,4.7731938079802925,kriging,,,exponential,0.0
3.919191919191919,595.7575757575758,4.772400767618387,kriging,,,exponential,0.0
4.020202020202021,595.7575757575758,4.772197310647108,kriging,,,exponential,0.0
4.121212121212121,595.7575757575758,4.772583000648258,kriging,,,exponential,0.0
4.222222222222222,595.7575757575758,4.773558742110691,kriging,,,exponential,0.0
4.3232323232323235,595.7575757575758,4.77512676832131,kriging,,,exponential,0.0
4.424242424242424,595.7575757575758,4.777290611749409,kriging,,,exponential,0.0
4.525252525252525,595.7575757575758,4.780055056783454,kriging,,,exponential,0.0
4.626262626262626,595.7575757575758,4.783426074651186,kriging,,,exponential,0.0
4.727272727272727,595.7575757575758,4.787410740385665,kriging,,,exponential,0.0
4.828282828282829,595.7575757575758,4.792017131816516,kriging,,,exponential,0.0
4.929292929292929,595.7575757575758,4.79725421077301,kriging,,,exponential,0.0
5.03030303030303,595.7575757575758,4.803131686974194,kriging,,,exponential,0.0
5.1313131313131315,595.7575757575758,4.809659865464804,kriging,,,exponential,0.0
5.232323232323232,595.7575757575758,4.816849478890547,kriging,,,exponential,0.0
5.333333333333334,595.7575757575758,4.824711506395258,kriging,,,exponential,0.0
5.434343434343434,595.7575757575758,4.833256981421198,kriging,,,exponential,0.0
5.5353535353535355,595.7575757575758,4.842496791175589,kriging,,,exponential,0.0
5.636363636363637,595.7575757575758,4.852441470966988,kriging,,,exponential,0.0
5.737373737373737,595.7575757575758,4.863100996971595,kriging,,,exponential,0.0
5.838383838383838,595.7575757575758,4.874484581244743,kriging,,,exponential,0.0
5.9393939393939394,595.7575757575758,4.886600472926699,kriging,,,exponential,0.0
6.040404040404041,595.7575757575758,4.899455769582692,kriging,,,exponential,0.0
6.141414141414141,595.7575757575758,4.913056242468583,kriging,,,exponential,0.0
6.242424242424242,595.7575757575758,4.927406179227267,kriging,,,exponential,0.0
6.343434343434343,595.7575757575758,4.94250824709948,kriging,,,exponential,0.0
6.444444444444445,595.7575757575758,4.958363379211317,kriging,,,exponential,0.0
6.545454545454545,595.7575757575758,4.974970685888007,kriging,,,exponential,0.0
6.646464646464646,595.7575757575758,4.992327392274671,kriging,,,exponential,0.0
6.747474747474747,595.7575757575758,5.010428802853648,kriging,,,exponential,0.0
