Time,Temperature,delta_R_sigma,technique,kernel,smooth,variogram_model,nugget
11.292929292929292,566.060606060606,0.0024585357656252845,kriging,,,gaussian,0.0
11.393939393939394,566.060606060606,0.0024585522247702277,kriging,,,gaussian,0.0
11.494949494949495,566.060606060606,0.002458562980985644,kriging,,,gaussian,0.0
11.595959595959595,566.060606060606,0.0024585781431573223,kriging,,,gaussian,0.0
11.696969696969697,566.060606060606,0.002458602686158988,kriging,,,gaussian,0.0
11.797979797979798,566.060606060606,0.0024586303748703126,kriging,,,gaussian,0.0
11.8989898989899,566.060606060606,0.0024586404984329466,kriging,,,gaussian,0.0
12.0,566.060606060606,0.0024586648208839526,kriging,,,gaussian,0.0
2.0,567.4747474747475,0.0026150649502533567,kriging,,,gaussian,0.0
2.101010101010101,567.4747474747475,0.0026150572792061444,kriging,,,gaussian,0.0
2.202020202020202,567.4747474747475,0.002615058649256397,kriging,,,gaussian,0.0
2.303030303030303,567.4747474747475,0.0026150578399008763,kriging,,,gaussian,0.0
2.404040404040404,567.4747474747475,0.002615059416451216,kriging,,,gaussian,0.0
2.505050505050505,567.4747474747475,0.0026150506728932635,kriging,,,gaussian,0.0
2.606060606060606,567.4747474747475,0.0026150518753919392,kriging,,,gaussian,0.0
2.707070707070707,567.4747474747475,0.002615049884866991,kriging,,,gaussian,0.0
2.808080808080808,567.4747474747475,0.00261505596070123,kriging,,,gaussian,0.0
2.909090909090909,567.4747474747475,0.002615050795230024,kriging,,,gaussian,0.0
3.0101010101010104,567.4747474747475,0.002615053910817914,kriging,,,gaussian,0.0
3.111111111111111,567.4747474747475,0.0026150506049449963,kriging,,,gaussian,0.0
3.212121212121212,567.4747474747475,0.002615055413503152,kriging,,,gaussian,0.0
3.313131313131313,567.4747474747475,0.0026150468570533894,kriging,,,gaussian,0.0
3.4141414141414144,567.4747474747475,0.002615046638394243,kriging,,,gaussian,0.0
3.515151515151515,567.4747474747475,0.002615048590950499,kriging,,,gaussian,0.0
3.616161616161616,567.4747474747475,0.002615040690560108,kriging,,,gaussian,0.0
3.717171717171717,567.4747474747475,0.002615046838560507,kriging,,,gaussian,0.0
3.8181818181818183,567.4747474747475,0.0026150486779059593,kriging,,,gaussian,0.0
3.919191919191919,567.4747474747475,0.002615047029122597,kriging,,,gaussian,0.0
4.020202020202021,567.4747474747475,0.0026150435409929102,kriging,,,gaussian,0.0
4.121212121212121,567.4747474747475,0.0026150399702551557,kriging,,,gaussian,0.0
