Time,Temperature,At_sigma,technique,kernel,smooth,variogram_model,nugget
6.545454545454545,585.8585858585859,3.4699095945923744,kriging,,,exponential,0.0
6.646464646464646,585.8585858585859,3.4714266237713143,kriging,,,exponential,0.0
6.747474747474747,585.8585858585859,3.4730024706573412,kriging,,,exponential,0.0
6.848484848484849,585.8585858585859,3.474636862409654,kriging,,,exponential,0.0
6.94949494949495,585.8585858585859,3.4763295164740695,kriging,,,exponential,0.0
7.05050505050505,585.8585858585859,3.4780801406556017,kriging,,,exponential,0.0
7.151515151515151,585.8585858585859,3.4798884331961895,kriging,,,exponential,0.0
7.252525252525253,585.8585858585859,3.4817540828574707,kriging,,,exponential,0.0
7.353535353535354,585.8585858585859,3.4836767690089907,kriging,,,exponential,0.0
7.454545454545454,585.8585858585859,3.485656161721704,kriging,,,exponential,0.0
7.555555555555555,585.8585858585859,3.487691921867037,kriging,,,exponential,0.0
7.656565656565657,585.8585858585859,3.489783701221547,kriging,,,exponential,0.0
7.757575757575758,585.8585858585859,3.4919311425772808,kriging,,,exponential,0.0
7.858585858585858,585.8585858585859,3.494133879857768,kriging,,,exponential,0.0
7.959595959595959,585.8585858585859,3.496391538239721,kriging,,,exponential,0.0
8.06060606060606,585.8585858585859,3.49870373428071,kriging,,,exponential,0.0
8.161616161616163,585.8585858585859,3.50107007605232,kriging,,,exponential,0.0
8.262626262626263,585.8585858585859,3.5034901632793534,kriging,,,exponential,0.0
8.363636363636363,585.8585858585859,3.5059635874844637,kriging,,,exponential,0.0
8.464646464646464,585.8585858585859,3.5084899321386063,kriging,,,exponential,0.0
8.565656565656566,585.8585858585859,3.5110687728171426,kriging,,,exponential,0.0
8.666666666666668,585.8585858585859,3.513699677361318,kriging,,,exponential,0.0
8.767676767676768,585.8585858585859,3.5163822060451713,kriging,,,exponential,0.0
8.868686868686869,585.8585858585859,3.519115911747897,kriging,,,exponential,0.0
8.969696969696969,585.8585858585859,3.521900340131117,kriging,,,exponential,0.0
9.070707070707071,585.8585858585859,3.5247350298213886,kriging,,,exponential,0.0
9.171717171717171,585.8585858585859,3.5276195125974126,kriging,,,exponential,0.0
9.272727272727273,585.8585858585859,3.5305533135819793,kriging,,,exponential,0.0
9.373737373737374,585.8585858585859,3.5335359514383935,kriging,,,exponential,0.0
9.474747474747474,585.8585858585859,3.5365669385711134,kriging,,,exponential,0.0
9.575757575757574,585.8585858585859,3.5396457813305884,kriging,,,exponential,0.0
9.676767676767676,585.8585858585859,3.5427719802217696,kriging,,,exponential,0.0
9.777777777777779,585.8585858585859,3.5459450301163264,kriging,,,exponential,0.0
9.878787878787879,585.8585858585859,3.5491644204682067,kriging,,,exponential,0.0
9.97979797979798,585.8585858585859,3.5524296355321927,kriging,,,exponential,0.0
10.080808080808081,585.8585858585859,3.555740154585562,kriging,,,exponential,0.0
10.181818181818182,585.8585858585859,3.559095452151997,kriging,,,exponential,0.0
10.282828282828282,585.8585858585859,3.562494998228002,kriging,,,exponential,0.0
10.383838383838384,585.8585858585859,3.5659382585113617,kriging,,,exponential,0.0
10.484848484848484,585.8585858585859,3.5694246946311594,kriging,,,exponential,0.0
10.585858585858587,585.8585858585859,3.5729537643795344,kriging,,,exponential,0.0
10.686868686868687,585.8585858585859,3.5765249219443893,kriging,,,exponential,0.0
10.787878787878787,585.8585858585859,3.580137618143119,kriging,,,exponential,0.0
10.88888888888889,585.8585858585859,3.5837913006568924,kriging,,,exponential,0.0
10.98989898989899,585.8585858585859,3.587485414265367,kriging,,,exponential,0.0
11.09090909090909,585.8585858585859,3.591219401081269,kriging,,,exponential,0.0
11.191919191919192,585.8585858585859,3.5949927007850127,kriging,,,exponential,0.0
11.292929292929292,585.8585858585859,3.598804750858539,kriging,,,exponential,0.0
11.393939393939394,585.8585858585859,3.6026549868186417,kriging,,,exponential,0.0
11.494949494949495,585.8585858585859,3.6065428424490067,kriging,,,exponential,0.0
11.595959595959595,585.8585858585859,3.610467750031218,kriging,,,exponential,0.0
11.696969696969697,585.8585858585859,3.614429140573987,kriging,,,exponential,0.0
11.797979797979798,585.8585858585859,3.6184264440407565,kriging,,,exponential,0.0
11.8989898989899,585.8585858585859,3.6224590895751527,kriging,,,exponential,0.0
12.0,585.8585858585859,3.626526505724294,kriging,,,exponential,0.0
2.0,587.2727272727273,3.3397205464495836,kriging,,,exponential,0.0
2.101010101010101,587.2727272727273,3.338262952875237,kriging,,,exponential,0.0
2.202020202020202,587.2727272727273,3.3368768144896754,kriging,,,exponential,0.0
2.303030303030303,587.2727272727273,3.335562379097634,kriging,,,exponential,0.0
2.404040404040404,587.2727272727273,3.334319880866065,kriging,,,exponential,0.0
2.505050505050505,587.2727272727273,3.3331495403204014,kriging,,,exponential,0.0
2.606060606060606,587.2727272727273,3.332051564344793,kriging,,,exponential,0.0
2.707070707070707,587.2727272727273,3.3310261461855957,kriging,,,exponential,0.0
2.808080808080808,587.2727272727273,3.330073465457547,kriging,,,exponential,0.0
2.909090909090909,587.2727272727273,3.329193688152424,kriging,,,exponential,0.0
3.0101010101010104,587.2727272727273,3.328386966649237,kriging,,,exponential,0.0
3.111111111111111,587.2727272727273,3.3276534397257147,kriging,,,exponential,0.0
3.212121212121212,587.2727272727273,3.3269932325706866,kriging,,,exponential,0.0
