Time,Temperature,E_sigma,technique,kernel,smooth,variogram_model,nugget
2.707070707070707,520.8080808080808,2.7124032465355765,kriging,,,exponential,0.0
2.808080808080808,520.8080808080808,2.700598284829111,kriging,,,exponential,0.0
2.909090909090909,520.8080808080808,2.6891489329801543,kriging,,,exponential,0.0
3.0101010101010104,520.8080808080808,2.6780642433205046,kriging,,,exponential,0.0
3.111111111111111,520.8080808080808,2.66735237314554,kriging,,,exponential,0.0
3.212121212121212,520.8080808080808,2.6570205247792935,kriging,,,exponential,0.0
3.313131313131313,520.8080808080808,2.647074896208638,kriging,,,exponential,0.0
3.4141414141414144,520.8080808080808,2.637520643822208,kriging,,,exponential,0.0
3.515151515151515,520.8080808080808,2.6283618585792126,kriging,,,exponential,0.0
3.616161616161616,520.8080808080808,2.6196015566601556,kriging,,,exponential,0.0
3.717171717171717,520.8080808080808,2.6112416853249756,kriging,,,exponential,0.0
3.8181818181818183,520.8080808080808,2.603283144331666,kriging,,,exponential,0.0
3.919191919191919,520.8080808080808,2.5957258228652584,kriging,,,exponential,0.0
4.020202020202021,520.8080808080808,2.5885686515093727,kriging,,,exponential,0.0
4.121212121212121,520.8080808080808,2.581809668379047,kriging,,,exponential,0.0
4.222222222222222,520.8080808080808,2.5754460981422618,kriging,,,exponential,0.0
4.3232323232323235,520.8080808080808,2.5694744423078753,kriging,,,exponential,0.0
4.424242424242424,520.8080808080808,2.563890578866821,kriging,,,exponential,0.0
4.525252525252525,520.8080808080808,2.5586898691537714,kriging,,,exponential,0.0
4.626262626262626,520.8080808080808,2.553867269660188,kriging,,,exponential,0.0
4.727272727272727,520.8080808080808,2.549417446478249,kriging,,,exponential,0.0
4.828282828282829,520.8080808080808,2.5453348900923216,kriging,,,exponential,0.0
4.929292929292929,520.8080808080808,2.541614028351364,kriging,,,exponential,0.0
5.03030303030303,520.8080808080808,2.5382493356439575,kriging,,,exponential,0.0
5.1313131313131315,520.8080808080808,2.5352354365396583,kriging,,,exponential,0.0
5.232323232323232,520.8080808080808,2.5325672024441874,kriging,,,exponential,0.0
5.333333333333334,520.8080808080808,2.5302398401130386,kriging,,,exponential,0.0
5.434343434343434,520.8080808080808,2.528248971170152,kriging,,,exponential,0.0
5.5353535353535355,520.8080808080808,2.5265907020558047,kriging,,,exponential,0.0
5.636363636363637,520.8080808080808,2.525261684073006,kriging,,,exponential,0.0
5.737373737373737,520.8080808080808,2.524259163399279,kriging,,,exponential,0.0
5.838383838383838,520.8080808080808,2.523581021073198,kriging,,,exponential,0.0
5.9393939393939394,520.8080808080808,2.523225803051728,kriging,,,exponential,0.0
6.040404040404041,520.8080808080808,2.523192740467354,kriging,,,exponential,0.0
6.141414141414141,520.8080808080808,2.5234817602016952,kriging,,,exponential,0.0
6.242424242424242,520.8080808080808,2.5240934858468442,kriging,,,exponential,0.0
6.343434343434343,520.8080808080808,2.5250292290606295,kriging,,,exponential,0.0
6.444444444444445,520.8080808080808,2.5262909712578607,kriging,,,exponential,0.0
6.545454545454545,520.8080808080808,2.527881335527039,kriging,,,exponential,0.0
6.646464646464646,520.8080808080808,2.529803548643437,kriging,,,exponential,0.0
6.747474747474747,520.8080808080808,2.532061393071731,kriging,,,exponential,0.0
6.848484848484849,520.8080808080808,2.534659148927099,kriging,,,exponential,0.0
6.94949494949495,520.8080808080808,2.5376015259952203,kriging,,,exponential,0.0
7.05050505050505,520.8080808080808,2.540893586097993,kriging,,,exponential,0.0
7.151515151515151,520.8080808080808,2.5445406563287984,kriging,,,exponential,0.0
7.252525252525253,520.8080808080808,2.548548233952986,kriging,,,exponential,0.0
7.353535353535354,520.8080808080808,2.5529218840677403,kriging,,,exponential,0.0
7.454545454545454,520.8080808080808,2.5576671314152177,kriging,,,exponential,0.0
7.555555555555555,520.8080808080808,2.5627893480307735,kriging,,,exponential,0.0
7.656565656565657,520.8080808080808,2.5682936386596595,kriging,,,exponential,0.0
7.757575757575758,520.8080808080808,2.574184726076771,kriging,,,exponential,0.0
7.858585858585858,520.8080808080808,2.5804668385749325,kriging,,,exponential,0.0
7.959595959595959,520.8080808080808,2.5871436019411083,kriging,,,exponential,0.0
8.06060606060606,520.8080808080808,2.5942179382076334,kriging,,,exponential,0.0
8.161616161616163,520.8080808080808,2.6016919733439616,kriging,,,exponential,0.0
8.262626262626263,520.8080808080808,2.609566955852735,kriging,,,exponential,0.0
8.363636363636363,520.8080808080808,2.617843187955279,kriging,,,exponential,0.0
8.464646464646464,520.8080808080808,2.6265199707125437,kriging,,,exponential,0.0
8.565656565656566,520.8080808080808,2.6355955640438093,kriging,,,exponential,0.0
8.666666666666668,520.8080808080808,2.645067162194124,kriging,,,exponential,0.0
8.767676767676768,520.8080808080808,2.6549308847835325,kriging,,,exponential,0.0
8.868686868686869,520.8080808080808,2.6651817831636393,kriging,,,exponential,0.0
8.969696969696969,520.8080808080808,2.675813861427435,kriging,,,exponential,0.0
9.070707070707071,520.8080808080808,2.686820111081436,kriging,,,exponential,0.0
9.171717171717171,520.8080808080808,2.6981925581050006,kriging,,,exponential,0.0
9.272727272727273,520.8080808080808,2.7099223208982757,kriging,,,exponential,0.0
9.373737373737374,520.8080808080808,2.7219996774617217,kriging,,,exponential,0.0
9.474747474747474,520.8080808080808,2.734414140055402,kriging,,,exponential,0.0
9.575757575757574,520.8080808080808,2.74715453555438,kriging,,,exponential,0.0
9.676767676767676,520.8080808080808,2.7602090897397775,kriging,,,exponential,0.0
9.777777777777779,520.8080808080808,2.7735655138386517,kriging,,,exponential,0.0
9.878787878787879,520.8080808080808,2.7872110917383033,kriging,,,exponential,0.0
9.97979797979798,520.8080808080808,2.801132766446148,kriging,,,exponential,0.0
10.080808080808081,520.8080808080808,2.815317224531531,kriging,,,exponential,0.0
10.181818181818182,520.8080808080808,2.8297509774674845,kriging,,,exponential,0.0
10.282828282828282,520.8080808080808,2.8444204389736787,kriging,,,exponential,0.0
