Time,Temperature,HV_sigma,technique,kernel,smooth,variogram_model,nugget
3.0101010101010104,561.8181818181818,59.928435247871704,kriging,,,spherical,0.0
3.111111111111111,561.8181818181818,59.91087178860722,kriging,,,spherical,0.0
3.212121212121212,561.8181818181818,59.89401346085537,kriging,,,spherical,0.0
3.313131313131313,561.8181818181818,59.877861827119105,kriging,,,spherical,0.0
3.4141414141414144,561.8181818181818,59.86241839347108,kriging,,,spherical,0.0
3.515151515151515,561.8181818181818,59.84768460913489,kriging,,,spherical,0.0
3.616161616161616,561.8181818181818,59.83366186607683,kriging,,,spherical,0.0
3.717171717171717,561.8181818181818,59.82035149861753,kriging,,,spherical,0.0
3.8181818181818183,561.8181818181818,59.8077547830491,kriging,,,spherical,0.0
3.919191919191919,561.8181818181818,59.795872937279256,kriging,,,spherical,0.0
4.020202020202021,561.8181818181818,59.784707120484285,kriging,,,spherical,0.0
4.121212121212121,561.8181818181818,59.77425843277533,kriging,,,spherical,0.0
4.222222222222222,561.8181818181818,59.764527914888035,kriging,,,spherical,0.0
4.3232323232323235,561.8181818181818,59.755516547879004,kriging,,,spherical,0.0
4.424242424242424,561.8181818181818,59.74722525284556,kriging,,,spherical,0.0
4.525252525252525,561.8181818181818,59.73965489065764,kriging,,,spherical,0.0
4.626262626262626,561.8181818181818,59.73280626170644,kriging,,,spherical,0.0
4.727272727272727,561.8181818181818,59.72668010567049,kriging,,,spherical,0.0
4.828282828282829,561.8181818181818,59.72127710129422,kriging,,,spherical,0.0
4.929292929292929,561.8181818181818,59.71659786619171,kriging,,,spherical,0.0
5.03030303030303,561.8181818181818,59.71264295665579,kriging,,,spherical,0.0
5.1313131313131315,561.8181818181818,59.70941286748926,kriging,,,spherical,0.0
5.232323232323232,561.8181818181818,59.70690803185675,kriging,,,spherical,0.0
5.333333333333334,561.8181818181818,59.705128821144875,kriging,,,spherical,0.0
5.434343434343434,561.8181818181818,59.704075544845004,kriging,,,spherical,0.0
5.5353535353535355,561.8181818181818,59.703748450452736,kriging,,,spherical,0.0
