Time,Temperature,A32_sigma,technique,kernel,smooth,variogram_model,nugget
8.868686868686869,491.1111111111111,1.2684060408668547,kriging,,,spherical,0.0
8.969696969696969,491.1111111111111,1.2978433233516056,kriging,,,spherical,0.0
9.070707070707071,491.1111111111111,1.3280340560864896,kriging,,,spherical,0.0
9.171717171717171,491.1111111111111,1.3587528665806088,kriging,,,spherical,0.0
9.272727272727273,491.1111111111111,1.3898107715663532,kriging,,,spherical,0.0
9.373737373737374,491.1111111111111,1.4210519271378796,kriging,,,spherical,0.0
9.474747474747474,491.1111111111111,1.4523495665034283,kriging,,,spherical,0.0
9.575757575757574,491.1111111111111,1.483601785881872,kriging,,,spherical,0.0
9.676767676767676,491.1111111111111,1.5147275552351374,kriging,,,spherical,0.0
9.777777777777779,491.1111111111111,1.5456631389869273,kriging,,,spherical,0.0
9.878787878787879,491.1111111111111,1.576358992681151,kriging,,,spherical,0.0
9.97979797979798,491.1111111111111,1.60677713322135,kriging,,,spherical,0.0
10.080808080808081,491.1111111111111,1.6368889451524544,kriging,,,spherical,0.0
10.181818181818182,491.1111111111111,1.6666733705220234,kriging,,,spherical,0.0
10.282828282828282,491.1111111111111,1.6961154265174274,kriging,,,spherical,0.0
10.383838383838384,491.1111111111111,1.7252049978599155,kriging,,,spherical,0.0
10.484848484848484,491.1111111111111,1.753935856528104,kriging,,,spherical,0.0
10.585858585858587,491.1111111111111,1.782304867907959,kriging,,,spherical,0.0
10.686868686868687,491.1111111111111,1.8103113489119043,kriging,,,spherical,0.0
10.787878787878787,491.1111111111111,1.8379565494901964,kriging,,,spherical,0.0
10.88888888888889,491.1111111111111,1.8652432340861103,kriging,,,spherical,0.0
10.98989898989899,491.1111111111111,1.89217534392335,kriging,,,spherical,0.0
11.09090909090909,491.1111111111111,1.9187577246350174,kriging,,,spherical,0.0
11.191919191919192,491.1111111111111,1.944995906699809,kriging,,,spherical,0.0
11.292929292929292,491.1111111111111,1.9708959285750256,kriging,,,spherical,0.0
11.393939393939394,491.1111111111111,1.996464194368014,kriging,,,spherical,0.0
11.494949494949495,491.1111111111111,2.021707359466429,kriging,,,spherical,0.0
11.595959595959595,491.1111111111111,2.0466322388216063,kriging,,,spherical,0.0
11.696969696969697,491.1111111111111,2.0712457335975363,kriging,,,spherical,0.0
11.797979797979798,491.1111111111111,2.095554772722562,kriging,,,spherical,0.0
